game_id,minutes_elapsed,home_score,away_score,final_home_score,final_away_score
124,27.0,36,13,49,13
124,27.3,36,13,49,13
124,30.0,39,13,49,13
124,31.799999999999997,44,13,49,13
124,36.6,42,13,49,13
124,40.5,42,13,49,13
124,45.3,44,13,49,13
124,45.6,44,13,49,13
124,47.4,44,13,49,13
124,48.6,45,13,49,13
124,49.199999999999996,47,13,49,13
125,3.0,21,19,26,19
125,9.6,24,19,26,19
125,9.9,23,19,26,19
125,12.299999999999999,23,19,26,19
125,15.899999999999999,27,19,26,19
125,21.9,28,19,26,19
125,22.8,27,19,26,19
125,24.9,30,19,26,19
125,33.0,31,19,26,19
125,36.0,35,19,26,19
125,48.9,32,19,26,19
125,50.699999999999996,33,19,26,19
125,53.1,30,19,26,19
125,54.6,30,19,26,19
125,59.099999999999994,28,19,26,19
126,0.8999999999999999,21,22,32,22
126,3.5999999999999996,20,22,32,22
126,4.2,21,22,32,22
126,15.299999999999999,31,22,32,22
126,15.6,30,22,32,22
126,26.7,26,22,32,22
126,27.599999999999998,28,22,32,22
126,28.799999999999997,29,22,32,22
126,29.4,28,22,32,22
126,31.2,26,22,32,22
126,32.4,28,22,32,22
126,36.0,27,22,32,22
126,42.0,34,22,32,22
126,45.9,37,22,32,22
126,52.8,35,22,32,22
127,0.3,21,21,24,21
127,2.4,23,21,24,21
127,5.7,25,21,24,21
127,19.2,24,21,24,21
127,19.5,26,21,24,21
127,24.3,29,21,24,21
127,30.0,30,21,24,21
127,32.699999999999996,33,21,24,21
127,33.9,33,21,24,21
127,35.1,35,21,24,21
127,37.5,31,21,24,21
127,49.8,28,21,24,21
127,52.8,29,21,24,21
127,53.4,29,21,24,21
127,55.199999999999996,29,21,24,21
128,2.1,13,14,17,14
128,4.8,14,14,17,14
128,5.3999999999999995,14,14,17,14
128,13.2,18,14,17,14
128,14.399999999999999,21,14,17,14
128,17.099999999999998,24,14,17,14
128,22.2,22,14,17,14
128,24.9,19,14,17,14
128,25.2,19,14,17,14
128,32.699999999999996,15,14,17,14
128,44.4,15,14,17,14
128,54.3,19,14,17,14
128,57.9,16,14,17,14
128,58.199999999999996,17,14,17,14
128,59.699999999999996,18,14,17,14
129,1.7999999999999998,22,20,2,20
129,2.6999999999999997,23,20,2,20
129,5.3999999999999995,18,20,2,20
129,12.9,16,20,2,20
129,13.5,15,20,2,20
129,15.0,17,20,2,20
129,22.8,20,20,2,20
129,25.8,18,20,2,20
129,26.4,17,20,2,20
129,29.7,16,20,2,20
129,30.599999999999998,16,20,2,20
129,41.699999999999996,11,20,2,20
129,54.0,3,20,2,20
129,56.1,2,20,2,20
129,58.8,1,20,2,20
130,9.299999999999999,16,21,17,21
130,13.799999999999999,14,21,17,21
130,16.2,12,21,17,21
130,18.599999999999998,12,21,17,21
130,22.2,19,21,17,21
130,23.099999999999998,24,21,17,21
130,25.2,21,21,17,21
130,32.1,24,21,17,21
130,38.699999999999996,20,21,17,21
130,39.6,21,21,17,21
130,45.3,22,21,17,21
130,51.3,21,21,17,21
130,52.5,21,21,17,21
130,57.9,20,21,17,21
130,58.8,17,21,17,21
131,0.6,9,11,13,11
131,3.0,9,11,13,11
131,4.2,11,11,13,11
131,7.5,9,11,13,11
131,11.7,5,11,13,11
131,13.2,11,11,13,11
131,16.5,14,11,13,11
131,16.8,17,11,13,11
131,25.2,15,11,13,11
131,25.5,18,11,13,11
131,34.199999999999996,22,11,13,11
131,36.0,21,11,13,11
131,40.5,28,11,13,11
131,50.699999999999996,17,11,13,11
131,54.3,18,11,13,11
132,1.5,24,23,12,23
132,4.2,28,23,12,23
132,10.2,28,23,12,23
132,10.5,29,23,12,23
132,12.0,30,23,12,23
132,25.5,25,23,12,23
132,33.9,25,23,12,23
132,34.199999999999996,24,23,12,23
132,36.3,21,23,12,23
132,37.8,18,23,12,23
132,38.4,19,23,12,23
132,39.9,21,23,12,23
132,43.8,19,23,12,23
132,45.9,19,23,12,23
132,51.0,22,23,12,23
133,3.5999999999999996,14,15,10,15
133,14.1,3,15,10,15
133,18.9,6,15,10,15
133,21.9,6,15,10,15
133,25.5,7,15,10,15
133,25.8,7,15,10,15
133,26.099999999999998,8,15,10,15
133,27.599999999999998,10,15,10,15
133,33.6,11,15,10,15
133,38.4,8,15,10,15
133,39.6,10,15,10,15
133,42.6,10,15,10,15
133,43.199999999999996,13,15,10,15
133,47.4,6,15,10,15
133,57.3,10,15,10,15
134,1.5,19,18,40,18
134,9.9,19,18,40,18
134,10.2,18,18,40,18
134,14.399999999999999,19,18,40,18
134,15.899999999999999,17,18,40,18
134,17.099999999999998,16,18,40,18
134,18.0,14,18,40,18
134,21.599999999999998,17,18,40,18
134,22.5,17,18,40,18
134,25.8,16,18,40,18
134,31.2,18,18,40,18
134,47.4,35,18,40,18
134,49.8,37,18,40,18
134,51.3,39,18,40,18
134,53.699999999999996,42,18,40,18
135,3.9,13,12,27,12
135,5.1,13,12,27,12
135,5.7,14,12,27,12
135,9.9,15,12,27,12
135,10.2,15,12,27,12
135,12.6,12,12,27,12
135,17.4,13,12,27,12
135,24.9,13,12,27,12
135,25.2,12,12,27,12
135,27.599999999999998,15,12,27,12
135,35.1,14,12,27,12
135,39.3,18,12,27,12
135,50.1,17,12,27,12
135,50.4,19,12,27,12
135,51.3,20,12,27,12
136,1.7999999999999998,19,17,36,17
136,11.1,19,17,36,17
136,11.4,20,17,36,17
136,14.7,27,17,36,17
136,29.099999999999998,37,17,36,17
136,30.599999999999998,38,17,36,17
136,30.9,39,17,36,17
136,42.3,39,17,36,17
136,42.6,37,17,36,17
136,46.5,40,17,36,17
136,47.4,39,17,36,17
136,47.699999999999996,40,17,36,17
136,48.9,35,17,36,17
136,49.5,35,17,36,17
136,56.699999999999996,37,17,36,17
137,7.5,18,15,8,15
137,9.299999999999999,16,15,8,15
137,13.2,17,15,8,15
137,30.0,28,15,8,15
137,33.9,22,15,8,15
137,37.5,26,15,8,15
137,42.0,19,15,8,15
137,42.9,18,15,8,15
137,45.9,13,15,8,15
137,46.5,14,15,8,15
137,47.699999999999996,14,15,8,15
137,49.199999999999996,13,15,8,15
137,51.6,11,15,8,15
137,57.599999999999994,11,15,8,15
137,58.199999999999996,11,15,8,15
138,5.1,10,12,6,12
138,7.5,6,12,6,12
138,10.799999999999999,5,12,6,12
138,11.4,7,12,6,12
138,12.0,7,12,6,12
138,20.4,0,12,6,12
138,24.3,0,12,6,12
138,34.199999999999996,0,12,6,12
138,39.0,0,12,6,12
138,39.3,0,12,6,12
138,39.9,2,12,6,12
138,53.4,1,12,6,12
138,57.0,3,12,6,12
138,57.9,5,12,6,12
138,58.5,6,12,6,12
139,6.8999999999999995,23,17,24,17
139,10.2,22,17,24,17
139,11.1,20,17,24,17
139,16.2,22,17,24,17
139,17.099999999999998,19,17,24,17
139,24.3,15,17,24,17
139,30.599999999999998,18,17,24,17
139,34.8,14,17,24,17
139,35.1,16,17,24,17
139,38.1,16,17,24,17
139,39.3,13,17,24,17
139,39.9,12,17,24,17
139,47.1,16,17,24,17
139,56.1,22,17,24,17
139,59.4,25,17,24,17
140,7.5,27,19,32,19
140,9.299999999999999,24,19,32,19
140,13.2,25,19,32,19
140,26.4,35,19,32,19
140,31.5,33,19,32,19
140,32.4,35,19,32,19
140,41.4,34,19,32,19
140,43.5,36,19,32,19
140,46.5,34,19,32,19
140,48.0,36,19,32,19
140,49.199999999999996,36,19,32,19
140,50.4,35,19,32,19
140,52.8,32,19,32,19
140,56.4,34,19,32,19
140,58.199999999999996,33,19,32,19
141,5.1,13,10,5,10
141,6.0,14,10,5,10
141,7.5,10,10,5,10
141,9.9,9,10,5,10
141,13.2,10,10,5,10
141,15.899999999999999,14,10,5,10
141,21.599999999999998,10,10,5,10
141,23.099999999999998,14,10,5,10
141,26.4,12,10,5,10
141,27.3,12,10,5,10
141,29.099999999999998,8,10,5,10
141,43.199999999999996,13,10,5,10
141,47.4,10,10,5,10
141,51.0,6,10,5,10
141,57.599999999999994,7,10,5,10
142,2.4,11,10,46,10
142,2.6999999999999997,10,10,46,10
142,3.0,10,10,46,10
142,3.5999999999999996,10,10,46,10
142,7.199999999999999,11,10,46,10
142,9.9,14,10,46,10
142,12.9,20,10,46,10
142,17.099999999999998,21,10,46,10
142,17.4,22,10,46,10
142,19.8,28,10,46,10
142,20.099999999999998,26,10,46,10
142,33.0,29,10,46,10
142,34.8,32,10,46,10
142,41.4,38,10,46,10
142,58.8,46,10,46,10
143,5.3999999999999995,12,21,0,21
143,9.6,9,21,0,21
143,9.9,8,21,0,21
143,12.0,3,21,0,21
143,17.7,3,21,0,21
143,21.3,5,21,0,21
143,23.099999999999998,4,21,0,21
143,25.5,7,21,0,21
143,28.2,5,21,0,21
143,31.5,6,21,0,21
143,38.4,1,21,0,21
143,44.4,1,21,0,21
143,46.5,1,21,0,21
143,48.6,3,21,0,21
143,50.4,1,21,0,21
144,1.5,11,13,13,13
144,8.7,10,13,13,13
144,12.9,10,13,13,13
144,15.0,8,13,13,13
144,15.299999999999999,8,13,13,13
144,16.8,9,13,13,13
144,17.7,9,13,13,13
144,21.0,9,13,13,13
144,22.8,6,13,13,13
144,24.3,6,13,13,13
144,28.5,6,13,13,13
144,34.199999999999996,5,13,13,13
144,39.9,12,13,13,13
144,40.8,12,13,13,13
144,54.9,12,13,13,13
145,3.0,9,13,18,13
145,4.8,8,13,18,13
145,6.3,9,13,18,13
145,9.9,11,13,18,13
145,13.2,10,13,18,13
145,28.2,8,13,18,13
145,31.2,6,13,18,13
145,31.799999999999997,7,13,18,13
145,34.8,12,13,18,13
145,36.0,11,13,18,13
145,40.8,9,13,18,13
145,44.699999999999996,9,13,18,13
145,49.8,12,13,18,13
145,51.3,13,13,18,13
145,52.8,12,13,18,13
146,9.6,27,21,13,21
146,12.299999999999999,25,21,13,21
146,14.1,22,21,13,21
146,15.899999999999999,22,21,13,21
146,16.2,21,21,13,21
146,17.7,22,21,13,21
146,24.599999999999998,30,21,13,21
146,25.8,31,21,13,21
146,31.5,23,21,13,21
146,34.8,20,21,13,21
146,41.699999999999996,19,21,13,21
146,45.0,18,21,13,21
146,56.4,15,21,13,21
146,56.699999999999996,14,21,13,21
146,57.3,11,21,13,21
147,0.6,11,10,10,10
147,2.1,11,10,10,10
147,7.8,6,10,10,10
147,13.2,0,10,10,10
147,20.7,0,10,10,10
147,24.3,0,10,10,10
147,27.599999999999998,1,10,10,10
147,28.2,2,10,10,10
147,29.7,4,10,10,10
147,30.299999999999997,4,10,10,10
147,30.599999999999998,4,10,10,10
147,48.0,11,10,10,10
147,52.5,8,10,10,10
147,52.8,11,10,10,10
147,59.099999999999994,6,10,10,10
148,0.3,22,22,33,22
148,0.6,21,22,33,22
148,3.0,25,22,33,22
148,7.5,27,22,33,22
148,10.5,23,22,33,22
148,25.2,22,22,33,22
148,26.099999999999998,20,22,33,22
148,27.599999999999998,20,22,33,22
148,36.6,23,22,33,22
148,42.6,27,22,33,22
148,48.0,19,22,33,22
148,53.1,28,22,33,22
148,53.4,29,22,33,22
148,54.3,29,22,33,22
148,55.8,26,22,33,22
149,0.6,22,22,8,22
149,1.7999999999999998,22,22,8,22
149,10.5,23,22,8,22
149,15.6,22,22,8,22
149,18.9,22,22,8,22
149,20.7,24,22,8,22
149,21.9,20,22,8,22
149,27.599999999999998,16,22,8,22
149,30.299999999999997,16,22,8,22
149,31.2,14,22,8,22
149,47.4,9,22,8,22
149,47.699999999999996,9,22,8,22
149,49.5,11,22,8,22
149,53.1,5,22,8,22
149,59.099999999999994,8,22,8,22
150,7.8,19,11,40,11
150,9.299999999999999,22,11,40,11
150,17.7,28,11,40,11
150,18.0,29,11,40,11
150,19.5,30,11,40,11
150,20.099999999999998,31,11,40,11
150,25.5,36,11,40,11
150,30.299999999999997,36,11,40,11
150,32.4,35,11,40,11
150,33.0,35,11,40,11
150,36.9,37,11,40,11
150,40.5,38,11,40,11
150,48.6,37,11,40,11
150,54.0,41,11,40,11
150,54.9,41,11,40,11
151,1.2,13,13,27,13
151,9.6,15,13,27,13
151,15.899999999999999,13,13,27,13
151,19.8,13,13,27,13
151,23.4,15,13,27,13
151,35.699999999999996,29,13,27,13
151,38.4,32,13,27,13
151,41.699999999999996,36,13,27,13
151,44.1,31,13,27,13
151,45.3,33,13,27,13
151,48.9,32,13,27,13
151,51.0,30,13,27,13
151,54.6,28,13,27,13
151,57.9,28,13,27,13
151,58.5,27,13,27,13
152,0.6,15,15,24,15
152,2.4,17,15,24,15
152,9.299999999999999,18,15,24,15
152,10.2,21,15,24,15
152,21.0,16,15,24,15
152,24.3,12,15,24,15
152,25.8,8,15,24,15
152,30.599999999999998,15,15,24,15
152,32.4,15,15,24,15
152,32.699999999999996,14,15,24,15
152,35.4,14,15,24,15
152,38.1,16,15,24,15
152,52.5,20,15,24,15
152,57.3,23,15,24,15
152,58.8,20,15,24,15
153,3.9,11,15,5,15
153,6.0,13,15,5,15
153,17.7,14,15,5,15
153,18.0,14,15,5,15
153,24.0,14,15,5,15
153,30.299999999999997,14,15,5,15
153,39.3,10,15,5,15
153,40.199999999999996,9,15,5,15
153,45.6,3,15,5,15
153,48.9,6,15,5,15
153,49.8,4,15,5,15
153,54.3,7,15,5,15
153,54.9,5,15,5,15
153,57.0,5,15,5,15
153,58.199999999999996,4,15,5,15
154,0.8999999999999999,20,21,26,21
154,4.5,19,21,26,21
154,6.3,21,21,26,21
154,17.7,14,21,26,21
154,23.099999999999998,21,21,26,21
154,24.3,24,21,26,21
154,29.4,22,21,26,21
154,31.2,20,21,26,21
154,31.5,21,21,26,21
154,37.5,17,21,26,21
154,37.8,18,21,26,21
154,38.4,19,21,26,21
154,39.0,20,21,26,21
154,48.9,28,21,26,21
154,59.4,26,21,26,21
155,6.6,7,19,9,19
155,8.7,8,19,9,19
155,11.1,10,19,9,19
155,14.7,7,19,9,19
155,18.0,7,19,9,19
155,19.8,10,19,9,19
155,24.3,10,19,9,19
155,30.299999999999997,9,19,9,19
155,38.1,17,19,9,19
155,39.6,18,19,9,19
155,46.5,16,19,9,19
155,48.3,13,19,9,19
155,50.699999999999996,14,19,9,19
155,53.699999999999996,11,19,9,19
155,59.699999999999996,9,19,9,19
156,3.3,13,17,27,17
156,4.2,13,17,27,17
156,6.0,14,17,27,17
156,16.8,23,17,27,17
156,17.4,24,17,27,17
156,22.2,27,17,27,17
156,27.0,27,17,27,17
156,30.9,22,17,27,17
156,32.699999999999996,23,17,27,17
156,38.1,22,17,27,17
156,46.5,31,17,27,17
156,46.8,31,17,27,17
156,49.199999999999996,32,17,27,17
156,54.0,33,17,27,17
156,57.3,33,17,27,17
157,1.7999999999999998,20,20,25,20
157,7.199999999999999,19,20,25,20
157,9.0,24,20,25,20
157,17.7,18,20,25,20
157,22.5,19,20,25,20
157,22.8,18,20,25,20
157,23.4,17,20,25,20
157,26.099999999999998,18,20,25,20
157,39.0,31,20,25,20
157,44.699999999999996,34,20,25,20
157,46.199999999999996,32,20,25,20
157,48.6,31,20,25,20
157,52.199999999999996,25,20,25,20
157,56.699999999999996,23,20,25,20
157,58.8,24,20,25,20
158,0.3,22,20,27,20
158,1.2,21,20,27,20
158,11.7,14,20,27,20
158,16.8,14,20,27,20
158,18.3,13,20,27,20
158,24.599999999999998,3,20,27,20
158,29.099999999999998,14,20,27,20
158,29.7,16,20,27,20
158,31.5,17,20,27,20
158,31.799999999999997,18,20,27,20
158,32.1,17,20,27,20
158,32.4,15,20,27,20
158,41.4,24,20,27,20
158,48.3,24,20,27,20
158,50.1,26,20,27,20
159,2.4,22,21,21,21
159,12.9,32,21,21,21
159,13.2,32,21,21,21
159,15.899999999999999,31,21,21,21
159,24.3,34,21,21,21
159,27.9,31,21,21,21
159,30.299999999999997,32,21,21,21
159,30.9,31,21,21,21
159,31.5,31,21,21,21
159,37.5,28,21,21,21
159,38.4,28,21,21,21
159,39.3,28,21,21,21
159,44.699999999999996,26,21,21,21
159,47.699999999999996,27,21,21,21
159,57.3,21,21,21,21
160,0.6,15,16,18,16
160,8.1,16,16,18,16
160,11.7,18,16,18,16
160,17.099999999999998,17,16,18,16
160,18.0,17,16,18,16
160,19.5,14,16,18,16
160,20.4,14,16,18,16
160,22.2,17,16,18,16
160,26.099999999999998,13,16,18,16
160,43.5,18,16,18,16
160,44.1,19,16,18,16
160,45.0,21,16,18,16
160,46.8,21,16,18,16
160,51.3,26,16,18,16
160,59.699999999999996,19,16,18,16
161,0.6,16,15,18,15
161,10.799999999999999,12,15,18,15
161,11.1,10,15,18,15
161,19.2,15,15,18,15
161,23.099999999999998,18,15,18,15
161,26.4,19,15,18,15
161,30.0,16,15,18,15
161,37.199999999999996,18,15,18,15
161,37.5,18,15,18,15
161,39.0,16,15,18,15
161,39.9,17,15,18,15
161,41.4,20,15,18,15
161,44.4,19,15,18,15
161,46.199999999999996,16,15,18,15
161,47.1,17,15,18,15
162,0.3,13,12,4,12
162,0.6,13,12,4,12
162,3.9,13,12,4,12
162,4.2,13,12,4,12
162,10.799999999999999,13,12,4,12
162,20.099999999999998,9,12,4,12
162,20.7,8,12,4,12
162,26.4,4,12,4,12
162,31.2,3,12,4,12
162,31.799999999999997,3,12,4,12
162,34.199999999999996,2,12,4,12
162,34.5,2,12,4,12
162,36.9,4,12,4,12
162,54.3,1,12,4,12
162,56.1,3,12,4,12
163,0.8999999999999999,10,12,15,12
163,2.1,17,12,15,12
163,4.8,21,12,15,12
163,7.199999999999999,22,12,15,12
163,8.1,21,12,15,12
163,8.4,21,12,15,12
163,18.0,27,12,15,12
163,20.099999999999998,28,12,15,12
163,21.9,29,12,15,12
163,26.4,24,12,15,12
163,34.8,12,12,15,12
163,41.1,13,12,15,12
163,45.6,13,12,15,12
163,47.1,10,12,15,12
163,58.5,11,12,15,12
164,0.8999999999999999,18,15,4,15
164,2.1,15,15,4,15
164,4.2,17,15,4,15
164,4.5,18,15,4,15
164,6.8999999999999995,12,15,4,15
164,22.8,11,15,4,15
164,25.5,14,15,4,15
164,31.799999999999997,11,15,4,15
164,37.5,4,15,4,15
164,41.1,4,15,4,15
164,48.9,11,15,4,15
164,51.0,8,15,4,15
164,55.199999999999996,5,15,4,15
164,58.199999999999996,4,15,4,15
164,58.5,4,15,4,15
165,1.2,23,22,40,22
165,7.8,16,22,40,22
165,13.799999999999999,19,22,40,22
165,19.8,18,22,40,22
165,21.3,17,22,40,22
165,24.0,19,22,40,22
165,25.8,21,22,40,22
165,26.4,22,22,40,22
165,29.7,25,22,40,22
165,40.8,33,22,40,22
165,45.3,31,22,40,22
165,47.1,31,22,40,22
165,53.4,34,22,40,22
165,56.1,37,22,40,22
165,57.599999999999994,38,22,40,22
166,1.2,6,10,7,10
166,1.5,7,10,7,10
166,2.4,9,10,7,10
166,26.099999999999998,2,10,7,10
166,26.4,3,10,7,10
166,27.599999999999998,2,10,7,10
166,32.1,0,10,7,10
166,33.6,1,10,7,10
166,35.1,0,10,7,10
166,37.5,0,10,7,10
166,39.3,0,10,7,10
166,44.1,2,10,7,10
166,49.199999999999996,5,10,7,10
166,50.4,7,10,7,10
166,53.4,8,10,7,10
167,0.3,16,17,50,17
167,1.5,14,17,50,17
167,2.1,15,17,50,17
167,4.5,12,17,50,17
167,5.3999999999999995,12,17,50,17
167,6.6,14,17,50,17
167,21.599999999999998,22,17,50,17
167,28.2,23,17,50,17
167,37.199999999999996,27,17,50,17
167,42.0,38,17,50,17
167,45.9,39,17,50,17
167,46.8,40,17,50,17
167,49.8,40,17,50,17
167,54.0,42,17,50,17
167,55.5,45,17,50,17
168,6.0,19,16,20,16
168,6.6,19,16,20,16
168,10.799999999999999,11,16,20,16
168,15.6,14,16,20,16
168,17.4,18,16,20,16
168,20.4,21,16,20,16
168,23.099999999999998,20,16,20,16
168,26.7,21,16,20,16
168,33.0,18,16,20,16
168,33.3,18,16,20,16
168,34.199999999999996,19,16,20,16
168,42.6,21,16,20,16
168,43.8,20,16,20,16
168,47.1,20,16,20,16
168,52.5,23,16,20,16
169,3.5999999999999996,24,23,9,23
169,5.3999999999999995,22,23,9,23
169,17.099999999999998,24,23,9,23
169,18.0,25,23,9,23
169,18.599999999999998,24,23,9,23
169,19.5,23,23,9,23
169,23.099999999999998,24,23,9,23
169,24.0,26,23,9,23
169,27.9,27,23,9,23
169,35.1,18,23,9,23
169,45.6,10,23,9,23
169,47.699999999999996,13,23,9,23
169,51.0,10,23,9,23
169,54.6,10,23,9,23
169,55.5,11,23,9,23
170,2.4,17,14,15,14
170,4.8,14,14,15,14
170,5.3999999999999995,14,14,15,14
170,13.799999999999999,17,14,15,14
170,16.5,19,14,15,14
170,16.8,18,14,15,14
170,17.7,20,14,15,14
170,20.099999999999998,20,14,15,14
170,23.4,20,14,15,14
170,24.599999999999998,20,14,15,14
170,35.1,19,14,15,14
170,36.0,19,14,15,14
170,37.199999999999996,20,14,15,14
170,39.0,18,14,15,14
170,52.5,16,14,15,14
171,0.3,11,11,12,11
171,9.299999999999999,10,11,12,11
171,13.799999999999999,12,11,12,11
171,26.7,12,11,12,11
171,28.799999999999997,12,11,12,11
171,30.599999999999998,14,11,12,11
171,36.9,14,11,12,11
171,39.3,16,11,12,11
171,40.8,17,11,12,11
171,46.8,13,11,12,11
171,49.8,14,11,12,11
171,50.4,15,11,12,11
171,53.4,17,11,12,11
171,54.0,17,11,12,11
171,57.599999999999994,13,11,12,11
172,3.9,11,13,16,13
172,6.3,12,13,16,13
172,9.299999999999999,12,13,16,13
172,9.9,12,13,16,13
172,11.4,10,13,16,13
172,15.6,10,13,16,13
172,15.899999999999999,11,13,16,13
172,18.3,11,13,16,13
172,22.2,16,13,16,13
172,26.099999999999998,20,13,16,13
172,33.3,19,13,16,13
172,41.4,13,13,16,13
172,46.5,10,13,16,13
172,48.9,9,13,16,13
172,50.699999999999996,11,13,16,13
173,3.3,22,22,22,22
173,3.9,21,22,22,22
173,4.2,20,22,22,22
173,7.199999999999999,20,22,22,22
173,11.7,16,22,22,22
173,20.099999999999998,6,22,22,22
173,28.799999999999997,14,22,22,22
173,30.0,13,22,22,22
173,36.6,16,22,22,22
173,41.699999999999996,11,22,22,22
173,49.8,17,22,22,22
173,50.4,18,22,22,22
173,51.9,16,22,22,22
173,57.0,20,22,22,22
173,58.8,23,22,22,22
174,1.5,11,11,0,11
174,9.0,8,11,0,11
174,9.299999999999999,7,11,0,11
174,13.5,1,11,0,11
174,14.1,1,11,0,11
174,15.299999999999999,1,11,0,11
174,16.5,3,11,0,11
174,17.4,3,11,0,11
174,19.2,3,11,0,11
174,24.0,7,11,0,11
174,32.699999999999996,0,11,0,11
174,38.1,7,11,0,11
174,42.0,6,11,0,11
174,43.199999999999996,7,11,0,11
174,56.1,4,11,0,11
175,8.1,11,17,8,17
175,14.399999999999999,11,17,8,17
175,14.7,10,17,8,17
175,26.099999999999998,12,17,8,17
175,27.3,13,17,8,17
175,28.5,15,17,8,17
175,32.1,10,17,8,17
175,32.4,11,17,8,17
175,34.5,6,17,8,17
175,35.4,5,17,8,17
175,36.9,3,17,8,17
175,40.5,8,17,8,17
175,45.6,4,17,8,17
175,49.199999999999996,9,17,8,17
175,59.4,8,17,8,17
176,0.8999999999999999,18,18,21,18
176,14.1,10,18,21,18
176,15.899999999999999,16,18,21,18
176,17.4,15,18,21,18
176,22.5,15,18,21,18
176,25.2,19,18,21,18
176,29.099999999999998,18,18,21,18
176,29.7,18,18,21,18
176,36.3,17,18,21,18
176,36.6,18,18,21,18
176,40.5,18,18,21,18
176,41.699999999999996,21,18,21,18
176,42.0,22,18,21,18
176,50.699999999999996,14,18,21,18
176,56.699999999999996,16,18,21,18
177,1.7999999999999998,22,22,15,22
177,2.4,23,22,15,22
177,10.2,16,22,15,22
177,10.799999999999999,15,22,15,22
177,11.4,14,22,15,22
177,13.799999999999999,10,22,15,22
177,14.1,9,22,15,22
177,22.5,20,22,15,22
177,31.2,26,22,15,22
177,43.199999999999996,15,22,15,22
177,45.9,14,22,15,22
177,49.199999999999996,13,22,15,22
177,51.0,13,22,15,22
177,56.4,16,22,15,22
177,58.5,17,22,15,22
178,5.3999999999999995,12,15,0,15
178,7.5,11,15,0,15
178,9.0,9,15,0,15
178,11.4,7,15,0,15
178,24.3,11,15,0,15
178,24.599999999999998,11,15,0,15
178,25.8,12,15,0,15
178,29.4,9,15,0,15
178,31.5,7,15,0,15
178,34.8,2,15,0,15
178,45.9,0,15,0,15
178,47.699999999999996,0,15,0,15
178,48.6,0,15,0,15
178,52.199999999999996,0,15,0,15
178,57.599999999999994,0,15,0,15
179,5.7,16,23,42,23
179,7.8,18,23,42,23
179,10.2,21,23,42,23
179,10.799999999999999,20,23,42,23
179,24.9,27,23,42,23
179,26.099999999999998,30,23,42,23
179,28.2,31,23,42,23
179,31.5,29,23,42,23
179,34.199999999999996,28,23,42,23
179,35.1,30,23,42,23
179,40.5,31,23,42,23
179,45.3,32,23,42,23
179,50.4,35,23,42,23
179,51.3,34,23,42,23
179,51.9,34,23,42,23
180,4.5,13,16,0,16
180,4.8,13,16,0,16
180,9.9,19,16,0,16
180,10.799999999999999,18,16,0,16
180,12.0,18,16,0,16
180,16.8,17,16,0,16
180,18.0,21,16,0,16
180,19.8,22,16,0,16
180,26.4,17,16,0,16
180,26.7,19,16,0,16
180,36.3,9,16,0,16
180,38.1,9,16,0,16
180,45.0,1,16,0,16
180,50.4,0,16,0,16
180,59.4,0,16,0,16
181,2.1,18,19,18,19
181,5.3999999999999995,24,19,18,19
181,10.2,20,19,18,19
181,15.6,22,19,18,19
181,17.4,24,19,18,19
181,18.599999999999998,25,19,18,19
181,19.8,24,19,18,19
181,26.4,21,19,18,19
181,27.599999999999998,25,19,18,19
181,30.0,22,19,18,19
181,38.4,20,19,18,19
181,41.1,19,19,18,19
181,43.5,18,19,18,19
181,44.4,17,19,18,19
181,47.1,17,19,18,19
182,1.2,11,12,7,12
182,4.5,8,12,7,12
182,9.9,10,12,7,12
182,10.2,11,12,7,12
182,12.0,15,12,7,12
182,16.2,13,12,7,12
182,23.7,14,12,7,12
182,24.599999999999998,14,12,7,12
182,29.4,16,12,7,12
182,30.299999999999997,17,12,7,12
182,33.0,18,12,7,12
182,38.4,18,12,7,12
182,42.9,19,12,7,12
182,52.5,10,12,7,12
182,58.8,8,12,7,12
183,7.8,8,10,0,10
183,11.4,12,10,0,10
183,13.799999999999999,8,10,0,10
183,14.1,9,10,0,10
183,15.899999999999999,7,10,0,10
183,17.099999999999998,8,10,0,10
183,17.4,7,10,0,10
183,26.099999999999998,19,10,0,10
183,33.0,14,10,0,10
183,35.1,11,10,0,10
183,40.5,6,10,0,10
183,41.699999999999996,3,10,0,10
183,42.3,4,10,0,10
183,54.3,0,10,0,10
183,59.099999999999994,0,10,0,10
184,0.6,21,17,0,17
184,1.5,20,17,0,17
184,2.1,21,17,0,17
184,5.1,22,17,0,17
184,6.0,19,17,0,17
184,16.5,10,17,0,17
184,28.799999999999997,13,17,0,17
184,31.5,16,17,0,17
184,35.1,12,17,0,17
184,42.3,7,17,0,17
184,45.6,1,17,0,17
184,50.4,3,17,0,17
184,52.8,4,17,0,17
184,54.3,5,17,0,17
184,56.4,3,17,0,17
185,5.3999999999999995,13,18,19,18
185,7.199999999999999,11,18,19,18
185,8.7,11,18,19,18
185,9.299999999999999,13,18,19,18
185,12.6,10,18,19,18
185,14.1,12,18,19,18
185,19.8,9,18,19,18
185,28.799999999999997,11,18,19,18
185,30.0,10,18,19,18
185,30.599999999999998,10,18,19,18
185,33.6,9,18,19,18
185,33.9,9,18,19,18
185,48.9,14,18,19,18
185,51.6,15,18,19,18
185,57.0,15,18,19,18
186,0.3,22,23,36,23
186,0.8999999999999999,23,23,36,23
186,3.0,23,23,36,23
186,6.0,23,23,36,23
186,15.0,33,23,36,23
